site,date,dayl,srad,tmax,tmin,temp,prcp,swe,vp
HARV,2001-11-17,34045.85,164.05,5.17,-3.82,3.26,0,0,460.38
HARV,2001-11-18,33930.79,257.45,13.73,-5.68,10.89,0,0,400.02
HARV,2001-11-19,33818.36,182.41,14.85,-2.97,13.365,3.86,0,490.59
HARV,2001-11-20,33708.62,147.38,8.4,-3.4,6.7,4.18,0,475.17
HARV,2001-11-21,33601.63,168.67,4.08,-5.35,1.4050000000000002,0,0,410.33
HARV,2001-11-22,33497.45,215.72,9.64,-4.03,7.625,0,0,453.18
HARV,2001-11-23,33396.15,203.91,8.59,-3.84,6.67,0,0,459.85
HARV,2001-11-24,33297.78,139.32,8.94,-2.17,7.855,3.37,0,520.84
HARV,2001-11-25,33202.42,99.3,13.34,5.7,16.19,8.69,0,915.21
HARV,2001-11-26,33110.11,154.07,14.63,5.41,17.335,0,0,896.92
HARV,2001-11-27,33020.93,169.18,9.74,-0.36,9.56,0,0,594.96
HARV,2001-11-28,32934.92,150.26,13.76,0.44,13.98,4.46,0,630.6
HARV,2001-11-29,32852.15,99.8,6.16,-1.3,5.51,5.82,0,555.44
HARV,2001-11-30,32772.67,161.1,16.54,0.87,16.974999999999998,5.21,0,650.66
HARV,2001-12-01,32696.54,170.25,16.93,6.28,20.07,0,0,953.06
HARV,2001-12-02,32623.8,116.69,7.77,1.39,8.465,0,0,675.47
HARV,2001-12-03,32554.52,204.34,9.2,-4.16,7.119999999999999,0,0,448.82
HARV,2001-12-04,32488.73,227.03,12.37,-5.3,9.72,0,0,411.87
HARV,2001-12-05,32426.49,213.31,16.26,-0.04,16.240000000000002,0,0,608.74
HARV,2001-12-06,32367.85,192.4,19,4.86,21.43,0,0,863.25
HARV,2001-12-07,32312.84,174.99,9.85,-1.66,9.02,0,0,540.68
HARV,2001-12-08,32261.5,86.83,1.76,-4.94,-0.7100000000000002,15.83,0,423.04
HARV,2001-12-09,32213.88,106.09,0.42,-6.91,-3.035,11.43,11.43,364.1
HARV,2001-12-10,32170.02,230.97,2.81,-11.74,-3.06,0,11.43,248.75
HARV,2001-12-11,32129.94,242.44,7.63,-9.42,2.92,0,11.43,299.35
HARV,2001-12-12,32093.67,123.77,2.69,-6.49,-0.5550000000000002,3.25,14.68,376.08
HARV,2001-12-13,32061.25,151.53,5.7,-6.32,2.54,6.87,21.54,380.95
HARV,2001-12-14,32032.7,88.59,7.51,1.28,8.15,17.07,18.49,670.18
HARV,2001-12-15,32008.04,118.42,3.75,-2.24,2.63,0,16.91,518.15
HARV,2001-12-16,31987.29,151.87,1.61,-6,-1.39,0,16.91,390.37
HARV,2001-12-17,31970.47,71.73,0.17,-4.37,-2.015,17.8,16.22,441.66
HARV,2001-12-18,31957.59,60.85,0.35,-3.31,-1.3050000000000002,8,15.09,478.55
HARV,2001-12-19,31948.66,159.96,4.42,-3.17,2.835,0,13.9,483.34
HARV,2001-12-20,31943.69,176.8,3.93,-4.59,1.6350000000000002,2,13.31,434.66
HARV,2001-12-21,31942.68,78.97,-0.2,-3.57,-1.985,0,12.29,469.31
HARV,2001-12-22,31945.63,181.81,-0.2,-8.63,-4.515000000000001,0,12.29,318.39
HARV,2001-12-23,31952.55,182.28,3.76,-10.67,-1.5750000000000002,10.82,23.11,271.03
HARV,2001-12-24,31963.42,179.73,3.56,-4.73,1.1949999999999998,0,22.58,429.98
HARV,2001-12-25,31978.24,129.33,-0.28,-5.79,-3.175,0,22.49,396.7
HARV,2001-12-26,31996.99,211.01,1.99,-8.31,-2.165,0,22.49,326.43
HARV,2001-12-27,32019.66,201.65,-2.94,-12.33,-9.105,0,22.49,237.2
HARV,2001-12-28,32046.24,223.7,-1.22,-12.26,-7.35,0,22.49,238.6
HARV,2001-12-29,32076.69,191.23,-0.7,-9.34,-5.37,0,22.49,301.19
HARV,2001-12-30,32111.01,157.71,-1.23,-7.81,-5.135,0,22.49,339.6
HARV,2001-12-31,32149.15,176.59,-3.26,-10.66,-8.59,0,22.49,271.3
HARV,2002-01-01,32191.29,210.33,-2.91,-11.94,-8.879999999999999,0,85.47,244.87
HARV,2002-01-02,32237.02,240.1,-0.43,-11.63,-6.245,0,85.47,251.08
HARV,2002-01-03,32286.48,254.47,0.72,-11.83,-5.195,0,85.47,247.03
HARV,2002-01-04,32339.64,237.49,-1,-11.75,-6.875,0,85.47,248.62
HARV,2002-01-05,32396.46,198.7,0.26,-7.94,-3.71,0,85.47,336.13
HARV,2002-01-06,32456.89,154.87,4.94,-3.89,2.995,9.31,84.58,458.06
HARV,2002-01-07,32520.89,105.09,-0.46,-5.85,-3.385,7.72,84.52,394.82
HARV,2002-01-08,32588.42,221.53,-2.56,-11.82,-8.47,0,84.52,247.27
HARV,2002-01-09,32659.42,262.34,1.57,-10.93,-3.895,1.6,86.12,265.54
HARV,2002-01-10,32733.85,245.47,7.02,-4.12,4.959999999999999,0,85.33,450.2
HARV,2002-01-11,32811.65,97.17,2.06,-2.8,0.6600000000000001,5.74,83.98,497.15
HARV,2002-01-12,32892.76,107.24,3.09,-2.3,1.94,11.03,82.43,515.83
HARV,2002-01-13,32977.15,76.1,1.04,-2.63,-0.2749999999999999,10.38,81.01,503.37
HARV,2002-01-14,33064.74,173.82,0.72,-5.8,-2.1799999999999997,0,80.93,396.38
HARV,2002-01-15,33155.47,163.12,-0.07,-6.05,-3.095,0,80.93,388.9
HARV,2002-01-16,33249.3,141.98,0.97,-4.14,-1.1,0,80.15,449.44
HARV,2002-01-17,33346.16,159.6,2.61,-5.6,-0.18999999999999995,4,79.98,402.33
HARV,2002-01-18,33445.99,198.78,-1.88,-9.17,-6.465,0,79.98,305.33
HARV,2002-01-19,33548.73,200.48,-3.02,-14.04,-10.04,6.52,86.5,206.47
HARV,2002-01-20,33654.31,303.34,-0.22,-14.55,-7.495,0,86.5,197.96
HARV,2002-01-21,33762.67,203.36,-1,-11.97,-6.985,3.6,90.1,244.17
HARV,2002-01-22,33873.76,292.19,4.18,-8.48,-0.0600000000000005,0,90.1,322.17
HARV,2002-01-23,33987.49,328.08,8.6,-9.97,3.6149999999999993,0,90.1,286.65
HARV,2002-01-24,34103.82,171.65,5.57,-2.77,4.1850000000000005,7.15,88.75,498.1
HARV,2002-01-25,34222.68,179.73,2.17,-3.88,0.23,0,87.86,458.44
HARV,2002-01-26,34344,282.99,8.36,-2.95,6.885,0,86.58,491.41
HARV,2002-01-27,34467.72,320.83,10.87,-4.23,8.754999999999999,0,85.83,446.62
HARV,2002-01-28,34593.78,333.34,11.98,-4.93,9.515,0,85.38,423.5
HARV,2002-01-29,34722.11,247.11,12.2,-3.87,10.265,7.38,84.49,458.86
HARV,2002-01-30,34852.65,168.28,5.28,-2.26,4.15,3.47,82.92,517.26
HARV,2002-01-31,34985.33,66.1,-2.14,-4.64,-4.46,15.3,82.35,432.79
HARV,2002-02-01,35120.1,157.18,1.9,-4.58,-0.3900000000000001,9.47,81.75,434.73
HARV,2002-02-02,35256.89,258.6,-3.08,-11.12,-8.64,0,81.75,261.58
HARV,2002-02-03,35395.64,352.8,0.69,-14.03,-6.324999999999999,0,81.75,206.54
HARV,2002-02-04,35536.29,320.89,2.21,-9.23,-2.405,0,81.75,303.71
HARV,2002-02-05,35678.78,259.79,-4.94,-12.81,-11.345,0,81.75,228.2
HARV,2002-02-06,35823.05,348.43,0.52,-12.78,-5.869999999999999,0,81.75,228.79
HARV,2002-02-07,35969.04,365.52,3.81,-11.52,-1.9499999999999995,0,81.75,253.23
HARV,2002-02-08,36116.7,342.26,4.68,-7.93,0.7149999999999999,0,81.75,336.4
HARV,2002-02-09,36265.97,293.26,1.71,-7.56,-2.07,0,81.75,346.17
HARV,2002-02-10,36416.79,296.1,9.02,-10.58,3.729999999999999,18.35,100.1,272.98
HARV,2002-02-11,36569.11,364.86,3.98,-9.87,-0.9549999999999996,0,100.1,288.92
HARV,2002-02-12,36722.87,389.61,0.26,-16.09,-7.785,0,100.1,174.24
HARV,2002-02-13,36878.03,319.42,-1.19,-11.91,-7.145,0,100.1,245.47
HARV,2002-02-14,37034.53,389.04,0.21,-15.65,-7.615,0,100.1,180.67
HARV,2002-02-15,37192.31,394.53,4.79,-12.02,-1.2199999999999998,0,100.1,243.31
HARV,2002-02-16,37351.33,316.46,8.95,-2.23,7.834999999999999,0,98.52,518.48
HARV,2002-02-17,37511.54,87.73,1.49,-1.93,0.525,11.39,96.81,529.94
HARV,2002-02-18,37672.9,268.79,0.07,-8.3,-4.08,0,96.81,326.91
HARV,2002-02-19,37835.35,422.18,7.98,-10.81,2.575,0,96.81,268.08
HARV,2002-02-20,37998.85,309.09,9.76,-7.38,6.07,14.04,110.86,351.01
HARV,2002-02-21,38163.35,260.29,12.16,0,12.16,8.62,108.34,610.81
HARV,2002-02-22,38328.81,204.16,3.91,-1.93,2.9450000000000003,0,106.63,530.04
HARV,2002-02-23,38495.19,304.83,3.92,-5.25,1.295,0,106.31,413.32
HARV,2002-02-24,38662.45,416.09,6.05,-9.28,1.41,0,106.31,302.52
HARV,2002-02-25,38830.54,419.04,10.55,-5.26,7.920000000000001,0,106,413.08
HARV,2002-02-26,38999.42,432.42,15.28,-2.11,14.225,0,104.37,523.05
HARV,2002-02-27,39169.06,210.86,5.33,-2.84,3.91,8.61,103.04,495.51
HARV,2002-02-28,39339.42,303.13,-1.14,-9.6,-5.9399999999999995,0,103.04,295.17
HARV,2002-03-01,39510.45,447.01,3.36,-12.74,-3.01,0,103.04,229.58
HARV,2002-03-02,39682.13,313.94,5.37,-8.67,1.035,13.08,116.12,317.4
HARV,2002-03-03,39854.41,325.92,13.54,-2.37,12.355,14.58,114.59,513.3
HARV,2002-03-04,40027.26,261.55,-0.02,-7.3,-3.67,0,114.59,353.32
HARV,2002-03-05,40200.65,349.8,-2.29,-12.31,-8.445,0,114.59,237.6
HARV,2002-03-06,40374.55,486.3,7.9,-11.02,2.390000000000001,0,114.59,263.66
HARV,2002-03-07,40548.91,468.4,11.37,-5.98,8.379999999999999,0,114.59,390.86
HARV,2002-03-08,40723.71,402.09,8.38,-4.25,6.255000000000001,0,113.85,445.81
HARV,2002-03-09,40898.91,345.59,18.05,0.83,18.465,12.68,110.98,648.51
HARV,2002-03-10,41074.49,348.24,7.02,-3.07,5.484999999999999,0,109.75,487.03
HARV,2002-03-11,41250.42,333.83,1.26,-8.04,-2.76,0,109.75,333.59
HARV,2002-03-12,41426.65,358.77,3.5,-6.42,0.29000000000000004,0,109.75,378.08
HARV,2002-03-13,41603.17,400.92,6.03,-5.4,3.33,0,109.5,408.67
HARV,2002-03-14,41779.94,501.5,14.97,-3.07,13.435,0,108.27,487.27
HARV,2002-03-15,41956.94,226.42,5.94,-1.94,4.970000000000001,6.21,106.56,529.8
HARV,2002-03-16,42134.13,293.1,8.48,-2.24,7.36,5.05,104.98,518.16
HARV,2002-03-17,42311.49,503.35,6.05,-9.98,1.0599999999999996,0,104.98,286.33
HARV,2002-03-18,42488.98,135.2,-1.03,-5.19,-3.625,7.58,104.64,415.35
HARV,2002-03-19,42666.59,191.34,0.61,-3.82,-1.2999999999999998,0,103.72,460.57
HARV,2002-03-20,42844.28,83.04,-0.41,-2.64,-1.73,20.59,102.31,502.96
HARV,2002-03-21,43022.03,340.11,7.57,-4.49,5.325,9.59,101.68,437.77
HARV,2002-03-22,43199.81,408.98,-4.23,-13.88,-11.170000000000002,0,101.68,209.18
HARV,2002-03-23,43377.58,528.75,2.93,-12.37,-3.254999999999999,0,101.68,236.54
HARV,2002-03-24,43555.33,395.13,4.48,-4.94,2.01,0,101.23,423.33
HARV,2002-03-25,43733.02,351.69,4.2,-3.86,2.2700000000000005,0,100.33,459.18
HARV,2002-03-26,43910.63,151.03,0.7,-3.47,-1.035,25.96,99.27,472.61
HARV,2002-03-27,44088.13,241.42,5.14,-1.71,4.285,16.52,97.47,538.69
HARV,2002-03-28,44265.48,519.05,9.15,-4.26,7.0200000000000005,0,96.74,445.37
HARV,2002-03-29,44442.68,565.37,12.43,-4.77,10.045,0,96.23,428.69
HARV,2002-03-30,44619.67,508.22,13.57,0.14,13.64,0,93.65,617.12
HARV,2002-03-31,44796.44,401.75,15.5,0.3,15.65,13.71,91,624.36
HARV,2002-04-01,44972.96,282.81,9.19,0.95,9.665,9.29,88.08,654.26
HARV,2002-04-02,45149.2,406.06,12.13,-2.5,10.88,2.15,86.61,508.09
HARV,2002-04-03,45325.12,433.73,18.02,-0.95,17.544999999999998,5.2,84.49,569.64
HARV,2002-04-04,45500.7,393.81,5.12,-3.46,3.39,0,83.42,473.1
HARV,2002-04-05,45675.91,491.12,3.88,-7.46,0.1499999999999999,0,83.42,348.84
HARV,2002-04-06,45850.71,361.42,3.71,-3.56,1.93,0,82.4,469.71
HARV,2002-04-07,46025.07,562.25,5.99,-8.3,1.84,0,82.4,326.87
HARV,2002-04-08,46198.97,592.51,12.35,-4.68,10.01,0,81.84,431.49
HARV,2002-04-09,46372.36,436.11,20.53,2.61,21.835,3.39,78.23,736.72
HARV,2002-04-10,46545.21,465.56,15.43,4.61,17.735,0,73.77,848.76
HARV,2002-04-11,46717.5,565.23,14.17,-1.22,13.56,0,71.76,558.56
HARV,2002-04-12,46889.17,610.12,17.72,-2.76,16.34,0,70.4,498.48
HARV,2002-04-13,47060.21,401.12,20.61,5.98,23.6,5.78,65.37,933.41
HARV,2002-04-14,47230.57,338.1,21.31,10.12,26.369999999999997,15.34,58.6,1237.48
HARV,2002-04-15,47400.21,400.28,22.89,7.64,26.71,8.15,52.87,1046.06
HARV,2002-04-16,47569.09,592.05,29.99,7.01,33.495,0,47.41,1002.12
HARV,2002-04-17,47737.19,582.41,32.04,8.79,36.435,0,41.19,1131.56
HARV,2002-04-18,47904.44,561.02,30.83,10,35.83,0,34.47,1227.34
HARV,2002-04-19,48070.83,530.82,25.86,8.34,30.03,0,28.45,1097.68
HARV,2002-04-20,48236.29,399.27,17.8,7.19,21.395,0.79,22.91,1014.58
HARV,2002-04-21,48400.8,345.27,10.06,1.53,10.825,0,19.75,682.05
HARV,2002-04-22,48564.3,103.41,1.64,-1.22,1.0299999999999998,6.43,17.74,558.45
HARV,2002-04-23,48726.75,285.87,4.8,-1.73,3.935,0,15.94,538.18
HARV,2002-04-24,48888.11,566.88,14.19,-3.36,12.51,0,14.84,476.65
HARV,2002-04-25,49048.32,373.5,11.91,-1.95,10.935,11.73,13.14,529.25
HARV,2002-04-26,49207.34,405.38,6.97,-3.25,5.345,0,11.98,480.42
HARV,2002-04-27,49365.13,532.39,12.44,-3.15,10.865,0,10.79,484.22
HARV,2002-04-28,49521.63,163.84,5.33,0.33,5.495,15.06,8.13,625.67
HARV,2002-04-29,49676.79,135.47,3.56,-0.38,3.37,10.7,5.77,593.96
HARV,2002-04-30,49830.55,329.84,9.89,-0.97,9.405,3.38,3.65,569.04
HARV,2002-05-01,49982.88,505.76,11.53,-1.99,10.535,0,1.97,527.72
HARV,2002-05-02,50133.7,232.41,7.63,-0.31,7.475,14.78,0,597.04
HARV,2002-05-03,50282.97,295.53,9.46,2.11,10.515,0,0,710.94
HARV,2002-05-04,50430.64,489.13,17.09,1.75,17.965,0,0,693.03
HARV,2002-05-05,50576.63,530.22,20.99,1.68,21.83,0,0,689.49
HARV,2002-05-06,50720.91,534.8,24.38,3.39,26.075,0,0,778.99
HARV,2002-05-07,50863.4,463.51,22.81,7.65,26.635,0,0,1046.92
HARV,2002-05-08,51004.06,426.57,19.63,6.82,23.04,0.48,0,989
HARV,2002-05-09,51142.81,233.09,11.14,5.3,13.79,1.77,0,890.51
HARV,2002-05-10,51279.61,476.87,22.02,6.72,25.38,0,0,982.44
HARV,2002-05-11,51414.38,412.86,16.36,4.78,18.75,0,0,858.75
HARV,2002-05-12,51547.07,170.22,10.63,5.18,13.22,16.72,0,883.01
HARV,2002-05-13,51677.61,118.59,6.68,3.18,8.27,47.84,0,767.06
HARV,2002-05-14,51805.94,314.5,12.85,1.99,13.845,3.86,0,705.02
HARV,2002-05-15,51932,470.61,13.77,0.9,14.22,0,0,651.72
HARV,2002-05-16,52055.73,566.11,24.31,1.73,25.174999999999997,0.92,0,691.82
HARV,2002-05-17,52177.06,367.42,18.23,4.28,20.37,10.37,0,829.38
HARV,2002-05-18,52295.92,236.07,6.25,-0.63,5.935,15.55,0,583.36
HARV,2002-05-19,52412.25,504.59,10.85,-2.45,9.625,0,0,510.21
HARV,2002-05-20,52526,519.74,11.54,-2.76,10.16,0,0,498.52
HARV,2002-05-21,52637.09,543.54,13.55,-2.88,12.11,0,0,494.18
HARV,2002-05-22,52745.46,568.26,19.26,-1.5,18.51,0,0,547.2
HARV,2002-05-23,52851.05,572.2,23.93,0.52,24.19,0,0,634.2
HARV,2002-05-24,52953.79,562.23,26.76,3.8,28.66,0,0,801.76
HARV,2002-05-25,53053.62,515.25,20.16,3.51,21.915,0,0,785.37
HARV,2002-05-26,53150.49,352.54,15.32,6.17,18.405,0,0,945.56
HARV,2002-05-27,53244.32,505.38,25.18,8.33,29.345,0,0,1096.45
HARV,2002-05-28,53335.07,290.71,24.07,12.87,30.505,5.87,0,1484.19
HARV,2002-05-29,53422.67,363.71,23.18,12.79,29.575,1.48,0,1476.72
HARV,2002-05-30,53507.05,408.12,25.54,13.21,32.144999999999996,0,0,1517.65
HARV,2002-05-31,53588.18,304.05,26.16,13.88,33.1,19.37,0,1585.8
HARV,2002-06-01,53665.99,479.9,27.01,10.83,32.425000000000004,1.48,0,1297.67
HARV,2002-06-02,53740.42,376.67,19.8,9.05,24.325000000000003,1.74,0,1151.61
HARV,2002-06-03,53811.43,500.42,19.22,3.01,20.725,0,0,758.11
HARV,2002-06-04,53878.96,412.45,22.08,1.43,22.795,5.78,0,677.22
HARV,2002-06-05,53942.97,349.39,20.85,6.47,24.085,25.04,0,965.76
HARV,2002-06-06,54003.41,219.31,18.51,10.73,23.875,29.55,0,1289.04
HARV,2002-06-07,54060.24,239.9,15.79,7.47,19.525,6.12,0,1033.91
HARV,2002-06-08,54113.41,542.75,21.66,2.11,22.715,1.27,0,711.25
HARV,2002-06-09,54162.88,495.95,24.68,8.03,28.695,0.99,0,1074.35
HARV,2002-06-10,54208.62,435.52,23.73,10.3,28.880000000000003,0,0,1252.63
HARV,2002-06-11,54250.59,535.95,30.46,8.61,34.765,1.4,0,1117.27
HARV,2002-06-12,54288.76,93.02,11.74,8.71,16.095,6.31,0,1124.83
HARV,2002-06-13,54323.09,323.47,17.27,8.2,21.369999999999997,0,0,1087.09
HARV,2002-06-14,54353.57,262.08,17.84,7.96,21.82,5.28,0,1069.31
HARV,2002-06-15,54380.18,112.98,11.1,7.46,14.83,5.42,0,1033.41
HARV,2002-06-16,54402.87,291.96,16.35,5.7,19.200000000000003,13.42,0,915.34
HARV,2002-06-17,54421.65,339.85,22.22,8.3,26.369999999999997,3.12,0,1094.39
HARV,2002-06-18,54436.5,499.29,23.31,6.69,26.655,0,0,980.19
HARV,2002-06-19,54447.39,499.92,24.86,7.84,28.78,0,0,1060.6
HARV,2002-06-20,54454.33,503.75,26.32,8.73,30.685,0,0,1126.4
HARV,2002-06-21,54457.32,504.99,28.31,10.24,33.43,0,0,1247.42
HARV,2002-06-22,54456.33,276.58,25.09,14.38,32.28,8.19,0,1637.98
HARV,2002-06-23,54451.39,455.56,27.96,13.49,34.705,0,0,1545.75
HARV,2002-06-24,54442.49,419.68,26.25,13.78,33.14,0,0,1575.54
HARV,2002-06-25,54429.63,540.45,27.02,6.77,30.405,0,0,986
HARV,2002-06-26,54412.84,534.02,31.74,10.39,36.935,0,0,1260.15
HARV,2002-06-27,54392.11,336.52,29.88,14.91,37.335,22.12,0,1694.89
HARV,2002-06-28,54367.48,284.22,26.47,15.05,33.995,8.01,0,1709.4
HARV,2002-06-29,54338.95,480.98,27.9,11.47,33.635,0,0,1353.85
HARV,2002-06-30,54306.56,480,28.05,11.52,33.81,0,0,1358.38
HARV,2002-07-01,54270.31,463.08,30.64,14.5,37.89,0,0,1649.83
HARV,2002-07-02,54230.26,412.96,32.29,18.2,41.39,0,0,2088.54
HARV,2002-07-03,54186.42,434.81,33.34,17.95,42.315000000000005,0,0,2056.45
HARV,2002-07-04,54138.82,424.22,33.4,18.66,42.73,0,0,2150.25
HARV,2002-07-05,54087.51,288.4,23.44,15.33,31.105,0,0,1740.48
HARV,2002-07-06,54032.53,451.73,26.04,11.44,31.76,0,0,1351.03
HARV,2002-07-07,53973.91,403.13,24.23,11.92,30.19,0,0,1394.88
HARV,2002-07-08,53911.69,486.6,29.15,11.91,35.105,0,0,1393.43
HARV,2002-07-09,53845.93,329.74,28.86,14.3,36.01,6.77,0,1629.61
HARV,2002-07-10,53776.67,368.9,22.48,11.78,28.37,0,0,1381.23
HARV,2002-07-11,53703.95,465.55,20.53,6.29,23.675,0,0,953.5
HARV,2002-07-12,53627.84,530.69,25.22,5.41,27.924999999999997,0,0,897.07
HARV,2002-07-13,53548.38,526.84,28.08,7.48,31.82,0,0,1035.23
HARV,2002-07-14,53465.63,468.21,28.6,11.88,34.54,0,0,1390.92
HARV,2002-07-15,53379.65,442.67,28.15,12.58,34.44,0,0,1456.26
HARV,2002-07-16,53290.48,389.06,23.12,10.64,28.44,0,0,1280.97
HARV,2002-07-17,53198.2,514.38,27.82,7.43,31.535,0,0,1031.34
HARV,2002-07-18,53102.85,350.11,30.2,12.52,36.46,7.62,0,1450.19
HARV,2002-07-19,53004.51,123.29,22.31,17.41,31.015,8.74,0,1987.31
HARV,2002-07-20,52903.23,322.6,25.34,15.27,32.975,0,0,1734.77
HARV,2002-07-21,52799.07,393.4,26.94,14.11,33.995000000000005,0,0,1609.53
HARV,2002-07-22,52692.09,439.3,31.32,15.39,39.015,0,0,1747.63
HARV,2002-07-23,52582.36,319.43,31.43,16.09,39.475,30.08,0,1828.13
HARV,2002-07-24,52469.95,347.21,21.38,10.82,26.79,0,0,1295.99
HARV,2002-07-25,52354.92,469.02,23.07,7.12,26.63,0,0,1009.68
HARV,2002-07-26,52237.32,455.2,21.25,6.44,24.47,0,0,963.71
HARV,2002-07-27,52117.23,332.62,21.35,11.56,27.130000000000003,0,0,1361.27
HARV,2002-07-28,51994.7,159.32,21.85,15.78,29.74,4.44,0,1791.89
HARV,2002-07-29,51869.81,400.72,31.06,17.5,39.81,0,0,1998.54
HARV,2002-07-30,51742.62,427.79,31.1,16.26,39.23,0,0,1847.63
HARV,2002-07-31,51613.18,463.28,31.45,14.48,38.69,0,0,1647.97
HARV,2002-08-01,51481.57,446.91,32.3,15.99,40.294999999999995,0,0,1815.79
HARV,2002-08-02,51347.84,327.87,30.37,14.98,37.86,9.36,0,1702.37
HARV,2002-08-03,51212.06,414.04,30.78,16.48,39.02,0,0,1873.66
HARV,2002-08-04,51074.28,408.4,30.84,16.6,39.14,0,0,1888.74
HARV,2002-08-05,50934.58,360.7,30.76,18.64,40.08,0,0,2147.47
HARV,2002-08-06,50793.01,263.09,20.71,13.15,27.285,0,0,1511.49
HARV,2002-08-07,50649.62,438.7,24.4,9.97,29.385,0,0,1225.2
HARV,2002-08-08,50504.49,476.57,25.02,8.22,29.13,0,0,1088.78
HARV,2002-08-09,50357.66,502.21,26.79,7.35,30.465,0,0,1025.5
HARV,2002-08-10,50209.19,495.47,28.58,8.98,33.07,0,0,1146.12
HARV,2002-08-11,50059.14,501.78,32.21,10.72,37.57,0,0,1288.01
HARV,2002-08-12,49907.57,470.88,32.69,13.65,39.515,0,0,1562.07
HARV,2002-08-13,49754.52,432.23,33.71,16.89,42.155,0,0,1923.01
HARV,2002-08-14,49600.06,428.88,33.53,16.86,41.96,0,0,1919.96
HARV,2002-08-15,49444.23,375.09,31.05,17.65,39.875,0,0,2017.73
HARV,2002-08-16,49287.09,401.81,32.25,17.39,40.945,0,0,1984.53
HARV,2002-08-17,49128.68,362.43,30.71,18.07,39.745000000000005,0,0,2072.18
HARV,2002-08-18,48969.06,404.25,32.08,16.87,40.515,0,0,1920.87
HARV,2002-08-19,48808.27,298.82,29.7,15.09,37.245,2.66,0,1714.23
HARV,2002-08-20,48646.37,382.84,25.22,12.07,31.255,0,0,1408
HARV,2002-08-21,48483.39,462.82,27.2,9.07,31.735,0,0,1152.67
HARV,2002-08-22,48319.39,315.72,25.2,9.93,30.165,4.54,0,1221.9
HARV,2002-08-23,48154.4,377.6,22.98,10.06,28.01,0,0,1232.66
HARV,2002-08-24,47988.47,179.65,16.25,9.02,20.76,7.82,0,1149.26
HARV,2002-08-25,47821.65,435.88,26.36,9.92,31.32,0,0,1220.5
HARV,2002-08-26,47653.98,453.26,26.54,8.54,30.81,0,0,1112.67
HARV,2002-08-27,47485.49,423.89,26.87,10.36,32.05,0,0,1257.17
HARV,2002-08-28,47316.22,268.39,21.28,8.84,25.700000000000003,7.88,0,1135.06
HARV,2002-08-29,47146.22,97.27,13.62,9.82,18.53,40.15,0,1212.62
HARV,2002-08-30,46975.52,391.29,24.93,10.67,30.265,0,0,1283.21
HARV,2002-08-31,46804.16,364.72,20.3,7.89,24.245,0,0,1064.18
HARV,2002-09-01,46632.18,301.95,18.29,4.16,20.369999999999997,2.49,0,822.26
HARV,2002-09-02,46459.61,140.66,16.25,10.53,21.515,3.97,0,1271.25
HARV,2002-09-03,46286.49,318.05,23.4,12.7,29.75,1.64,0,1467.93
HARV,2002-09-04,46112.84,356.07,27.17,14.26,34.300000000000004,0,0,1625.06
HARV,2002-09-05,45938.71,367.6,22.04,9.07,26.575,0,0,1153.17
HARV,2002-09-06,45764.13,474.44,25.54,3.97,27.525,0,0,811.19
HARV,2002-09-07,45589.12,468.35,28.87,6.57,32.155,0,0,972.19
HARV,2002-09-08,45413.72,445.52,29.6,9.26,34.230000000000004,0,0,1167.77
HARV,2002-09-09,45237.97,458.42,32.76,9.52,37.52,0,0,1188.21
HARV,2002-09-10,45061.89,380.68,30.31,14.44,37.53,0,0,1643.46
HARV,2002-09-11,44885.51,288.43,22.03,11.95,28.005000000000003,0,0,1397.24
HARV,2002-09-12,44708.86,369.12,18.99,5.6,21.79,0,0,909.25
HARV,2002-09-13,44531.98,442.84,25.56,5.65,28.385,0,0,912.59
HARV,2002-09-14,44354.88,437.03,26.87,6.75,30.245,0,0,984.37
HARV,2002-09-15,44177.6,147.76,22.13,15.22,29.74,21.75,0,1728.42
HARV,2002-09-16,44000.17,193.06,24.82,15.41,32.525,12.06,0,1750.38
HARV,2002-09-17,43822.61,380.26,23.82,8.54,28.09,0,0,1112.58
HARV,2002-09-18,43644.96,403.22,24.11,6.91,27.565,0,0,995.23
HARV,2002-09-19,43467.24,390.83,23.76,7.26,27.39,0,0,1019.53
HARV,2002-09-20,43289.47,366.67,24.29,9.24,28.91,0,0,1165.91
HARV,2002-09-21,43111.69,272.31,25.28,14.89,32.725,0,0,1692.77
HARV,2002-09-22,42933.93,158.37,25.86,17.88,34.8,12.79,0,2047.46
HARV,2002-09-23,42756.21,211.48,20.88,13.27,27.515,0,0,1523.18
HARV,2002-09-24,42578.55,370.28,22.36,6.96,25.84,0,0,998.46
HARV,2002-09-25,42401,377.59,20.79,4.97,23.275,0,0,870.39
HARV,2002-09-26,42223.56,183.86,14.08,5.58,16.87,17.02,0,907.79
HARV,2002-09-27,42046.28,252.72,21.2,7.72,25.06,29.05,0,1052.07
HARV,2002-09-28,41869.19,297.73,19.71,8.21,23.815,0,0,1087.8
HARV,2002-09-29,41692.3,363.5,18.51,3.12,20.07,0,0,764.26
HARV,2002-09-30,41515.65,364.64,20.48,4.43,22.695,0,0,837.63
HARV,2002-10-01,41339.27,377.17,24.58,6.34,27.75,0,0,956.75
HARV,2002-10-02,41163.18,321.17,26.08,11.45,31.805,0,0,1351.36
HARV,2002-10-03,40987.43,179.85,18.87,11.84,24.79,0,0,1386.85
